epoch,train_loss,current_bce_loss,distill_loss,replay_loss,zero_residual_penalty,gate_mean,gate_std,raw_gate_mean,old_like_fraction,residual_norm_mean,val_macro_auroc
0,1.3303727130889893,0.6903461151123047,8.192627353128046e-05,0.6397507576942444,0.001939039748162031,0.20000002670288086,0.0,0.504558967590332,1.0,1.2391411743164062,0.7199565871573886
1,1.2983697662353515,0.6563913011550904,0.0005649498575367034,0.6411061158180237,0.0030739992931485176,0.20000002670288086,0.0,0.5045589904785156,1.0,3.595715759277344,0.7203789410402107
2,1.2673247518539428,0.6225092082023621,0.0016699151024222375,0.6424858655929565,0.006597699403762818,0.20000002670288086,0.0,0.5045589599609375,1.0,6.2891005859375,0.7207877417614348
3,1.2377673749923706,0.5888998303413391,0.0037146050855517386,0.6439000701904297,0.012529009878635406,0.20000002670288086,0.0,0.5045589981079102,1.0,9.286512451171875,0.7213277461844074
4,1.2105062589645386,0.5564080996513366,0.00678494369238615,0.6453125762939453,0.020006751403212546,0.20000002670288086,0.0,0.5045589981079102,1.0,12.433162353515625,0.7216524372464657
5,1.1871840867996215,0.5279234042167663,0.010195025905966758,0.6462926197052002,0.0277299772053957,0.20000002670288086,0.0,0.5045590057373047,1.0,15.220458740234376,0.7218623241103852
6,1.1676697301864625,0.5036137461662292,0.01338905730843544,0.6471214509010315,0.03545456072688103,0.20000002670288086,0.0,0.5045590057373047,1.0,17.48772900390625,0.7218448065268713
7,1.1514474773406982,0.4840849018096924,0.016226029604673387,0.6470879030227661,0.040486079841852186,0.20000002670288086,0.0,0.5045590362548829,1.0,19.2611962890625,0.7219514180534895
8,1.1434306354522705,0.47345166659355165,0.018960896134376525,0.6466179594993592,0.04400152176618576,0.20000002670288086,0.0,0.5045590209960937,1.0,20.8047265625,0.7220994507273445
9,1.1397774085998535,0.46819540309906005,0.021256382718682288,0.6458450198173523,0.04480547764897346,0.20000002670288086,0.0,0.5045590362548829,1.0,21.93093115234375,0.7224071891975664
10,1.1378503656387329,0.4660011303424835,0.02261134371161461,0.6449150519371033,0.043228406459093094,0.20000002670288086,0.0,0.5045590438842773,1.0,22.51974609375,0.7228886374477738
11,1.133695062637329,0.46358423137664795,0.02274844117462635,0.6436177845001221,0.03744627371430397,0.20000002670288086,0.0,0.5045590515136719,1.0,22.6018271484375,0.7230118234523358
12,1.1298101024627685,0.46304949593544004,0.021864041432738304,0.6418907699584961,0.030057801693677902,0.20000002670288086,0.0,0.5045590591430664,1.0,22.21666748046875,0.7233042612776162
13,1.1296006803512573,0.46591882801055906,0.020968816056847573,0.6402792763710022,0.02433751341700554,0.20000002670288086,0.0,0.5045590438842773,1.0,21.7601328125,0.72352267050797
14,1.1248698749542236,0.4635690639019012,0.020628086268901825,0.6384296088218689,0.022431280478835105,0.20000002670288086,0.0,0.5045590362548829,1.0,21.526064453125,0.7237154426305537
15,1.1247218532562255,0.46450448179244996,0.020749756425619124,0.637131621837616,0.023360135108232497,0.20000002670288086,0.0,0.5045590972900391,1.0,21.55731298828125,0.7240604599174852
16,1.1215026807785033,0.46036709094047545,0.0222848132699728,0.6362534670829773,0.025973423182964327,0.20000002670288086,0.0,0.50455908203125,1.0,22.2299912109375,0.7245539908612155
17,1.1189565162658692,0.45853896403312683,0.022523754075169565,0.6349612016677857,0.0293261578977108,0.20000002670288086,0.0,0.5045590744018554,1.0,22.28028125,0.7252397174857121
18,1.1188724718093872,0.4600225255489349,0.022019204825162886,0.6334241352081299,0.03406540232896805,0.20000002670288086,0.0,0.5045590744018554,1.0,22.09013720703125,0.7258905076847063
19,1.1175831031799317,0.45805838084220885,0.023126286953687666,0.6328679456710815,0.03530481779575348,0.20000002670288086,0.0,0.5045590972900391,1.0,22.494037109375,0.7266297690338618
