epoch,train_loss,current_bce_loss,distill_loss,replay_loss,zero_residual_penalty,gate_mean,gate_std,raw_gate_mean,old_like_fraction,residual_norm_mean,val_macro_auroc
0,1.2730516500473021,0.6311455059051514,0.0016317959576845169,0.6400738501548767,0.0020048293620347976,0.6878015899658203,0.11774034076276085,0.6878015899658203,0.0,1.5394493408203125,0.7206274446165227
1,1.1539853210449218,0.49157107973098757,0.018291261821985243,0.6437213621139526,0.004016431432217359,0.9402662048339844,0.029948298291109388,0.9402662048339844,0.0,4.232506042480469,0.7225164985534483
2,1.1504517183303833,0.4688263304233551,0.03589857342839241,0.6452351121902465,0.004916986018419266,0.9867918090820312,0.0049469713646214,0.9867918090820312,0.0,5.567084716796875,0.7236184656054035
3,1.1355798501968384,0.4652805984020233,0.027254991978406907,0.64275506067276,0.0028921771254390477,0.9934046325683594,0.0024465039078876514,0.9934046325683594,0.0,4.935981811523438,0.7253704377937842
4,1.1274853057861327,0.46947458624839783,0.01814729478955269,0.6396415858268738,0.002218198424205184,0.9954163818359375,0.0018860262237647995,0.9954163818359375,0.0,4.146796752929688,0.7268982844380334
5,1.1247613439559936,0.4659008960723877,0.020363018810749055,0.6382197732925415,0.0027769033648073673,0.9965570831298828,0.0016113338163693946,0.9965570831298828,0.0,4.242002685546875,0.7284037773053916
6,1.1211926164627075,0.45910544896125793,0.02429059237241745,0.6374741215705871,0.003224380813539028,0.9972474670410156,0.001372592994423835,0.9972474670410156,0.0,4.565278686523437,0.7303323443794177
7,1.1209235324859619,0.4586402063369751,0.0254179118424654,0.6365271506309509,0.003382407171651721,0.9976616821289063,0.0012145034199512682,0.9976616821289063,0.0,4.679356567382812,0.7316562518621321
8,1.1160193767547608,0.45644374775886537,0.02428653658926487,0.6348975210189819,0.003915889199823141,0.9979369659423828,0.0011053487008958942,0.9979369659423828,0.0,4.62167578125,0.7327321428019217
9,1.1114573678970336,0.45539560317993166,0.022767534375190735,0.6327997722625732,0.004945056568831205,0.9981538848876953,0.0009296880819004054,0.9981538848876953,0.0,4.470345947265625,0.7340229490796407
10,1.1095102682113647,0.45545811772346495,0.022549511834979056,0.6308873662948609,0.0061529848948121075,0.9983613739013671,0.0008196573080903937,0.9983613739013671,0.0,4.419334594726562,0.7349982168008206
11,1.1063637809753417,0.4533799636363983,0.023410925611853598,0.6287814197540283,0.007914558656513691,0.9985705871582031,0.0006998127692473798,0.9985705871582031,0.0,4.490962036132813,0.7345261636119819
12,1.1045551662445068,0.4529556586742401,0.02372013367712498,0.6269209561347961,0.009584601126611234,0.9987776489257812,0.0006428113907982691,0.9987776489257812,0.0,4.526924560546875,0.7342382169042728
13,1.1042234773635864,0.4540945463180542,0.024093612283468246,0.6248801217079163,0.011552151024341583,0.9989866333007813,0.0004894562544383895,0.9989866333007813,0.0,4.544007080078125,0.734951602448483
14,1.0973870868682862,0.4504088544845581,0.023152280554175377,0.6223680715560913,0.01457862800359726,0.9991847686767578,0.0003370402527078815,0.9991847686767578,0.0,4.473351928710938,0.7354268958120768
15,1.0951566791534424,0.4494245970249176,0.023678000152111054,0.6203318772315979,0.017222381561994553,0.9993734741210938,0.0003094294311993485,0.9993734741210938,0.0,4.502259399414062,0.7356843400920265
16,1.0904193058013916,0.4456339821815491,0.024588181242346765,0.6181953854560852,0.020017474979162217,0.9995403594970703,0.00030644149395968567,0.9995403594970703,0.0,4.564291015625,0.735721584461813
17,1.0901591424942016,0.4493688452243805,0.023501195460557938,0.6147793574333191,0.025097793355584146,0.9996818542480469,7.479842213213469e-05,0.9996818542480469,0.0,4.460920715332032,0.7352484362751837
18,1.0863154764175416,0.4482276916503906,0.023148741126060485,0.6119287848472595,0.03010251572728157,0.9997930908203125,0.0,0.9997930908203125,0.0,4.434240112304687,0.7352789168895331
19,1.0845918216705321,0.4454222390651703,0.0260586204379797,0.6097609820365906,0.03350002720952034,0.9998748626708984,0.00017354254839440972,0.9998748626708984,0.0,4.662493774414062,0.7355054113968824
