epoch,train_loss,current_bce_loss,distill_loss,replay_loss,zero_residual_penalty,gate_mean,gate_std,raw_gate_mean,old_like_fraction,residual_norm_mean,val_macro_auroc
0,1.278971116065979,0.6361458983421325,0.001515848589129746,0.6411399121284485,0.0016945926183834672,0.6550976409912109,0.12417616612330475,0.6550976409912109,0.0,1.5001161499023437,0.7189446016245596
1,1.1564511556625365,0.490904905796051,0.02033108827471733,0.6449956064224243,0.0021951846834272148,0.9247481994628907,0.03368685879354397,0.9247481994628907,0.0,4.381825866699219,0.721993908524208
2,1.1584296064376831,0.4750821189880371,0.03717255252599716,0.64588383436203,0.002911110054701567,0.973901123046875,0.007842776564872849,0.973901123046875,0.0,5.553322387695313,0.7235714318810448
3,1.136350160598755,0.4691268575191498,0.023431075513362886,0.6435709581375122,0.00221252566203475,0.9748523254394531,0.008837687373018537,0.9748523254394531,0.0,4.687031066894531,0.7249121034122179
4,1.133930757522583,0.4745551135540009,0.017075648307800294,0.6420899677276611,0.0021005578469485042,0.9730420227050781,0.01111659747689629,0.9730420227050781,0.0,4.24029541015625,0.7260510426541583
5,1.1275709857940674,0.4645468955039978,0.021425819531083107,0.6414055557250976,0.001927113227546215,0.9768211364746093,0.011063136789912956,0.9768211364746093,0.0,4.55625341796875,0.7277909693273392
6,1.1223534507751465,0.45677463936805723,0.02515942929685116,0.6402469162940979,0.0017247224785387515,0.9805586853027344,0.010157530189993007,0.9805586853027344,0.0,4.770555541992188,0.7297700016872222
7,1.1218827047348023,0.4579647958278656,0.0252528478205204,0.6384873108863831,0.001777673849835992,0.9822468566894531,0.009795073062828412,0.9822468566894531,0.0,4.727018798828125,0.7313281953981731
8,1.1172696657180785,0.45693946051597595,0.02345404213666916,0.6366587066650391,0.002174619235098362,0.9829164733886718,0.009684446008766062,0.9829164733886718,0.0,4.541469848632812,0.7320510459586286
9,1.111931447982788,0.45397099685668946,0.022580928713083266,0.6351093845367431,0.0027013326324522497,0.9837829132080078,0.009305923500221696,0.9837829132080078,0.0,4.476624877929687,0.7327539973747885
10,1.1092967052459717,0.45200830507278444,0.023111948192119598,0.6338415508270263,0.003348766064271331,0.985341552734375,0.008488591949917405,0.985341552734375,0.0,4.545163330078125,0.7333349034660825
11,1.1091761808395386,0.4525611071586609,0.0235703005194664,0.6325979976654053,0.0044671111628413205,0.9872376861572265,0.0074768885879575525,0.9872376861572265,0.0,4.617016845703125,0.7336872956423263
12,1.1062363567352296,0.4498303408622742,0.024767999812960625,0.6310669469833374,0.005710421878844499,0.9889822845458984,0.006546415174833973,0.9889822845458984,0.0,4.69227880859375,0.7341514989373863
13,1.1018500757217407,0.44659644103050233,0.02506500779092312,0.6294978990554809,0.00690744948759675,0.9904710845947265,0.005611034373990673,0.9904710845947265,0.0,4.695173095703125,0.7347913146742359
14,1.1015056762695312,0.45045093989372254,0.022633841410279274,0.6275302906036377,0.008906199522316456,0.9917454833984375,0.004890728993575314,0.9917454833984375,0.0,4.473654968261719,0.7349545105639511
15,1.098814429283142,0.4492317836284637,0.022974524095654487,0.6254901132583618,0.011179725989699364,0.9931256713867187,0.004115498961573857,0.9931256713867187,0.0,4.49397021484375,0.7351771112151857
16,1.0949995107650756,0.44365352821350096,0.02596514616906643,0.6240581097602844,0.0132270090803504,0.9944624176025391,0.0033405870759036435,0.9944624176025391,0.0,4.725307861328125,0.7352297295441234
17,1.0950130681991577,0.44804963874816894,0.023792413055896758,0.6215217289924622,0.01649293601512909,0.9955501098632813,0.0026299462769175264,0.9955501098632813,0.0,4.547616943359375,0.7352590162679161
18,1.0925765113830566,0.4490394792556763,0.02225847214460373,0.6193065876960755,0.019719366699457168,0.9965022583007812,0.0020751699567295536,0.9965022583007812,0.0,4.428673828125,0.7354473570868044
19,1.0899204587936402,0.44379480719566344,0.026212473005056382,0.6177034850120544,0.022096327781677246,0.9973804473876953,0.0015784745188829588,0.9973804473876953,0.0,4.737462280273437,0.735799636728215
