epoch,train_loss,current_bce_loss,distill_loss,replay_loss,zero_residual_penalty,gate_mean,gate_std,raw_gate_mean,old_like_fraction,residual_norm_mean,val_macro_auroc
0,1.3353836669921875,0.6954918103218078,1.5470126178115607e-05,0.6396628346443176,0.002135552441701293,0.10000001335144043,0.0,0.6036176147460938,1.0,1.2168165893554688,0.7189531577667401
1,1.3163560247421264,0.6756490025520324,0.00012360088899731635,0.6403763942718506,0.0020703612342476843,0.10000001335144043,0.0,0.6036175842285156,1.0,3.805485656738281,0.7191246896584422
2,1.2970367488861083,0.6548465418815613,0.00040215522330254314,0.6413300337791443,0.00458030641824007,0.10000001335144043,0.0,0.6036174926757812,1.0,6.823702514648438,0.719309495344419
3,1.2760116186141968,0.6314769887924194,0.0009784734016284346,0.642468180179596,0.010879974074661732,0.10000001335144043,0.0,0.6036173706054687,1.0,10.445280517578125,0.719474838636626
4,1.2539663915634156,0.6060228552818299,0.001967339446768165,0.6437322440147399,0.022439217448234558,0.10000001335144043,0.0,0.6036173400878906,1.0,14.5984521484375,0.7195669180017423
5,1.2330031127929688,0.580421679019928,0.003493208300322294,0.6451200141906738,0.03968231961131096,0.10000001335144043,0.0,0.6036172637939453,1.0,19.1943583984375,0.7195706629512172
6,1.213537425994873,0.5554480338096619,0.0055945699214935305,0.6464453954696655,0.060494144320487976,0.10000001335144043,0.0,0.603617202758789,1.0,23.992240234375,0.7196353957810496
7,1.1969857873916625,0.5332168536186218,0.007991519741714,0.6474501776695252,0.08327204650640488,0.10000001335144043,0.0,0.6036171569824219,1.0,28.4738671875,0.7196863726860363
8,1.1852300119400025,0.5161663722991944,0.01026512262970209,0.6482018294334412,0.10596695840358734,0.10000001335144043,0.0,0.6036170654296875,1.0,32.2671884765625,0.7197217011067228
9,1.1706199111938476,0.49805602526664733,0.012418195843696593,0.6483348183631897,0.11810878163576126,0.10000001335144043,0.0,0.6036170043945313,1.0,35.4543466796875,0.7198027066394406
10,1.1612295255661012,0.48561062264442445,0.014400497421622277,0.648187963962555,0.1303042768239975,0.10000001335144043,0.0,0.6036168975830078,1.0,37.970544921875,0.7198008465364084
11,1.1553959293365479,0.47843847346305846,0.015908950477838517,0.6476111688613891,0.13437305045127867,0.10000001335144043,0.0,0.6036168823242187,1.0,39.7568955078125,0.7198143455343166
12,1.1516794271469115,0.4739817831516266,0.017310754254460336,0.6468883218765259,0.13498533022403716,0.10000001335144043,0.0,0.6036167907714843,1.0,41.0847373046875,0.7198277618640978
13,1.1470989189147949,0.47023842072486877,0.018395811647176744,0.6460986695289612,0.12366025078296661,0.10000001335144043,0.0,0.6036167144775391,1.0,42.02581640625,0.7197522160999463
14,1.1453955030441285,0.46945119547843933,0.019302617117762565,0.6453718295097352,0.11269886326789856,0.10000001335144043,0.0,0.6036166687011719,1.0,42.6521826171875,0.7196383349973342
15,1.1422250862121581,0.46846136021614077,0.019447642669081687,0.6445537724494934,0.09762236595153809,0.10000001335144043,0.0,0.6036165771484375,1.0,42.647330078125,0.7194653863469066
16,1.139263753890991,0.46763286209106447,0.019923176243901254,0.6436665101051331,0.08041256195306778,0.10000001335144043,0.0,0.603616470336914,1.0,42.90187109375,0.7193917122872919
17,1.1380538311004638,0.4687169253826141,0.019629605755209924,0.6429068078994751,0.06800487515330314,0.10000001335144043,0.0,0.603616439819336,1.0,42.59134765625,0.7193615977499432
18,1.13454363155365,0.4677246172428131,0.019344575524330138,0.6419813342094421,0.05493155461549759,0.10000001335144043,0.0,0.6036163940429687,1.0,42.3711796875,0.719362620235416
