epoch,train_loss,current_bce_loss,distill_loss,replay_loss,zero_residual_penalty,gate_mean,gate_std,raw_gate_mean,old_like_fraction,residual_norm_mean,val_macro_auroc
0,1.261684296607971,0.6134732294082642,0.00212534187361598,0.6458245725631714,0.0026110564265400173,0.710201904296875,0.10726553171102385,0.710201904296875,0.0,1.9134088745117188,0.718384816134755
1,1.1465258321762084,0.47351760816574096,0.022405618757009506,0.6499695925712585,0.006330335270613432,0.928228988647461,0.027643984404743357,0.928228988647461,0.0,4.759318298339844,0.7206737758340899
2,1.1592646837234497,0.4689588105678558,0.03938387712836266,0.6501840300559998,0.007379950411617756,0.9717673950195312,0.004696550783180642,0.9717673950195312,0.0,5.830654541015625,0.7233529155645382
3,1.1356245851516724,0.46578839564323427,0.023085446447134016,0.6463287620544433,0.004220180369913578,0.9725413818359375,0.004967926567455575,0.9725413818359375,0.0,4.663475708007812,0.7253023821876025
4,1.1338529863357545,0.4743402729034424,0.015532538771629334,0.6437255272865295,0.00254644369892776,0.9722373046875,0.00601105426687458,0.9722373046875,0.0,3.990060607910156,0.726967957603836
5,1.1285728464126588,0.4642831845283508,0.02081187570095062,0.6432268338203431,0.002509560901671648,0.9768602294921875,0.006072699646937287,0.9768602294921875,0.0,4.432313720703125,0.72820335419277
6,1.121024115562439,0.45287077498435974,0.025878009498119355,0.642015697479248,0.002596365850418806,0.9808531494140625,0.005435696301325534,0.9808531494140625,0.0,4.772889892578125,0.7294355609848278
7,1.119775757789612,0.4540543439388275,0.025466445073485375,0.6399980006217957,0.0025697977636009455,0.9826494903564453,0.005208703435220387,0.9826494903564453,0.0,4.696149047851563,0.7308349400992534
8,1.114619345664978,0.4529459104537964,0.023519638508558274,0.6378804016113281,0.0027342030964791777,0.9834517211914062,0.005166389246666409,0.9834517211914062,0.0,4.558797241210938,0.7312392635108285
9,1.1139572496414185,0.4540567138195038,0.022989836752414703,0.6366314315795898,0.0027921477351337673,0.9842763977050781,0.0049969859872786085,0.9842763977050781,0.0,4.5500498046875,0.7315984777648469
10,1.110905658721924,0.4521064419746399,0.02329860158264637,0.6351752705574035,0.0032533519957214595,0.9854081115722656,0.004603519599012049,0.9854081115722656,0.0,4.577293823242187,0.7322395144277741
11,1.1078662796020509,0.4502979485988617,0.023666666075587272,0.6334713525772094,0.0043032955192029475,0.9867366485595703,0.004156324925697693,0.9867366485595703,0.0,4.5904215087890625,0.732788232320048
12,1.105759838104248,0.4490381855964661,0.02435249511897564,0.6318436670303345,0.005254677936434746,0.9880096435546875,0.0037649804648042986,0.9880096435546875,0.0,4.6222034912109375,0.7332098745363547
13,1.1027116117477418,0.4465923867225647,0.025088148877024652,0.6304122829437255,0.006188229102641344,0.989177734375,0.003319921277508342,0.989177734375,0.0,4.689186645507813,0.7337215448785185
14,1.1009724588394165,0.44808360838890077,0.023676497846841813,0.6284295940399169,0.007827833086252213,0.9901878814697266,0.0029732352411702355,0.9901878814697266,0.0,4.576590087890625,0.7344622119162272
15,1.0980091247558594,0.447062643289566,0.023497593104839325,0.6264649267196656,0.009839526705443859,0.991294937133789,0.002608150091857209,0.991294937133789,0.0,4.554168212890625,0.7346668684594339
16,1.097260597229004,0.4454922556877136,0.025449643582105635,0.6251916117668151,0.011270893059670925,0.992495834350586,0.0022183368576443986,0.992495834350586,0.0,4.688077392578125,0.734799155631701
17,1.094448808670044,0.44647109603881835,0.023797475293278695,0.6227571444511414,0.0142309690117836,0.9935246276855468,0.0018489657874221931,0.9935246276855468,0.0,4.538278930664062,0.7349852770616808
18,1.0927879991531373,0.4469655349254608,0.02346498453617096,0.6206370525360108,0.017204145461320878,0.9945017700195312,0.001531986204342119,0.9945017700195312,0.0,4.536758544921875,0.7353810432268466
19,1.091330364227295,0.44379507660865786,0.026208367824554442,0.6194154543876648,0.0191149246096611,0.9954513854980469,0.0012781684204387154,0.9954513854980469,0.0,4.745411376953125,0.73566625522136
