epoch,train_loss,current_bce_loss,distill_loss,replay_loss,zero_residual_penalty,gate_mean,gate_std,raw_gate_mean,old_like_fraction,residual_norm_mean,val_macro_auroc
0,1.3371287593841552,0.6969424161911011,2.264065103372559e-05,0.640043595790863,0.0012008619857952,0.10000001335144043,0.0,0.5795465545654297,1.0,1.2834646911621095,0.7192803277909748
1,1.3205270891189576,0.6795162377357483,0.00012688220327254385,0.640644413948059,0.002395210016518831,0.10000001335144043,0.0,0.5795464935302734,1.0,3.385275390625,0.7195367793743814
2,1.3036611557006836,0.6613861260414123,0.00039646242232993246,0.6413281407356263,0.005504014004021883,0.10000001335144043,0.0,0.5795464477539063,1.0,6.043868896484375,0.7198602292776152
3,1.2847704849243164,0.6405619254112244,0.0009107675598934293,0.6421679906845092,0.011297472149133682,0.10000001335144043,0.0,0.5795463714599609,1.0,9.152533935546876,0.7202143266853993
4,1.2648472175598144,0.6181615071296692,0.0017440824303776026,0.6429814448356629,0.01960156372189522,0.10000001335144043,0.0,0.5795463104248046,1.0,12.681721923828125,0.7204903786498826
5,1.2461577854156494,0.5960362071990967,0.0029692021273076533,0.6439983429908752,0.031540310472249984,0.10000001335144043,0.0,0.5795462646484375,1.0,16.55139111328125,0.7207223403908276
6,1.2273769302368165,0.5728823084831238,0.004680589661002159,0.6450689611434937,0.04745092511177063,0.10000001335144043,0.0,0.5795462036132812,1.0,20.77419775390625,0.7208135058868689
7,1.2098767652511597,0.5511673521995545,0.006613324735313654,0.6458544664382935,0.062416479468345644,0.10000001335144043,0.0,0.5795461730957031,1.0,24.7328798828125,0.720863340010113
8,1.1947040529251098,0.5317487568855286,0.00862813789397478,0.6465387668609619,0.07788373267650604,0.10000001335144043,0.0,0.579546142578125,1.0,28.406515625,0.7208364413812572
9,1.1811714010238648,0.515352101802826,0.01032547728717327,0.6467113199234009,0.08782495230436325,0.10000001335144043,0.0,0.5795460815429687,1.0,31.330181640625,0.7209573654937547
10,1.1698631896972655,0.5013143107891083,0.012031868025660515,0.6467612867355347,0.09755784869194031,0.10000001335144043,0.0,0.5795460052490234,1.0,34.0113154296875,0.7210421974194384
11,1.1603405408859253,0.4896929159164429,0.013643412940204144,0.6465779151916504,0.10426316863298415,0.10000001335144043,0.0,0.5795459442138672,1.0,36.340259765625,0.7209858228993904
12,1.1533720979690552,0.4819338388442993,0.01512440775334835,0.64586780834198,0.10446044570207595,0.10000001335144043,0.0,0.5795459289550782,1.0,38.23435546875,0.7210138168300444
13,1.1477853965759277,0.4754733486175537,0.016662110120058058,0.6452070865631103,0.10442868041992187,0.10000001335144043,0.0,0.5795458221435547,1.0,39.880958984375,0.7211070477644702
14,1.143238712310791,0.47134405970573423,0.018000757053494455,0.6441460905075074,0.09747792214155197,0.10000001335144043,0.0,0.5795457763671875,1.0,41.143451171875,0.720990673211159
15,1.1390729207992554,0.4671646592617035,0.019388775840401648,0.6433885774612427,0.09130898654460907,0.10000001335144043,0.0,0.5795457153320313,1.0,42.309265625,0.7209606563234974
16,1.1369045934677124,0.46679537200927734,0.01952534605562687,0.642458969593048,0.08124912869930268,0.10000001335144043,0.0,0.5795456848144531,1.0,42.239216796875,0.7208050513541039
17,1.1340682210922242,0.4661382372379303,0.019967057317495346,0.6411455483436584,0.06817384785413742,0.10000001335144043,0.0,0.5795456237792969,1.0,42.534060546875,0.720775929377057
18,1.1334009923934936,0.4660838119983673,0.02057250480353832,0.6406826477050781,0.06061992627382278,0.10000001335144043,0.0,0.5795455780029297,1.0,42.95977734375,0.7208992801327422
19,1.1301366453170776,0.46439682722091674,0.02068610866367817,0.6397361202239991,0.053175913751125334,0.10000001335144043,0.0,0.5795455169677735,1.0,43.0546015625,0.7209815033807692
