epoch,train_loss,current_bce_loss,distill_loss,replay_loss,zero_residual_penalty,gate_mean,gate_std,raw_gate_mean,old_like_fraction,residual_norm_mean,val_macro_auroc
0,1.3375175790786744,0.6972591404914856,2.0270119479391723e-05,0.640011778831482,0.0022637304663658143,0.10000001335144043,0.0,0.5296911849975586,1.0,1.1138970642089843,0.7189480866201423
1,1.3209229679107666,0.6798590683937072,0.0001462350352667272,0.6405982313156128,0.0031947376988828184,0.10000001335144043,0.0,0.5296911773681641,1.0,3.4429285888671877,0.7191764122687222
2,1.3034763269424439,0.6610458192825317,0.00045162261044606565,0.6413312788009644,0.006475810542702675,0.10000001335144043,0.0,0.5296911849975586,1.0,6.211215209960938,0.7195482783452691
3,1.285377776145935,0.641014111995697,0.000998555670492351,0.6421559228897095,0.01209210418909788,0.10000001335144043,0.0,0.5296911544799805,1.0,9.373154296875,0.7197174998527925
4,1.2658691654205323,0.6188122525215148,0.0018767592776566743,0.6430947198867798,0.020854098916053773,0.10000001335144043,0.0,0.5296911392211914,1.0,12.964614990234375,0.7199236626048792
5,1.2466304473876952,0.5960566992759705,0.003156936900690198,0.6441000905036927,0.03316731882095337,0.10000001335144043,0.0,0.5296911315917969,1.0,16.906133544921875,0.7199721488586442
6,1.2279562244415283,0.5734452495574951,0.004733212977647781,0.6450493497848511,0.04728394240140915,0.10000001335144043,0.0,0.5296911239624024,1.0,20.93878125,0.7199663546476904
7,1.2099395570755005,0.5513360905647278,0.006429132997989654,0.6458974261283874,0.06276906728744507,0.10000001335144043,0.0,0.5296911087036132,1.0,24.7164501953125,0.7200235212817871
8,1.1941399755477906,0.531724006652832,0.008153086103498935,0.6465375275611878,0.07725443661212922,0.10000001335144043,0.0,0.5296910858154297,1.0,28.326275390625,0.7200518090054968
9,1.1796716604232789,0.5137924621105194,0.009907012104988098,0.646938003540039,0.09034230697154999,0.10000001335144043,0.0,0.5296910934448242,1.0,31.57011767578125,0.7201133652380219
10,1.1668326168060303,0.4980057916641235,0.011865859933197498,0.6469854354858399,0.09975542855262756,0.10000001335144043,0.0,0.5296910781860351,1.0,34.6647373046875,0.7201841449474559
11,1.1572224416732788,0.48549169063568115,0.01386790619790554,0.6468973956108093,0.1096547321677208,0.10000001335144043,0.0,0.5296910552978515,1.0,37.3451796875,0.7201336785586149
12,1.1498040618896483,0.47643242692947385,0.01580261401832104,0.6462901778221131,0.11278899997472763,0.10000001335144043,0.0,0.5296910400390625,1.0,39.495921875,0.7202064970955739
13,1.1455599126815796,0.4711196479797363,0.01777124723792076,0.6455648488998413,0.11104166346788406,0.10000001335144043,0.0,0.5296910552978515,1.0,41.3504150390625,0.7202380822784302
14,1.143283429145813,0.4687887217998505,0.01927387134730816,0.6447047038078308,0.10516150867938995,0.10000001335144043,0.0,0.5296910247802734,1.0,42.5772900390625,0.7201667479077806
15,1.1407856426239014,0.46684749579429624,0.02025933165848255,0.6438567924499512,0.09822022533416748,0.10000001335144043,0.0,0.5296909942626953,1.0,43.1904970703125,0.7201814606329399
16,1.1370903701782227,0.46582026028633117,0.020202631115913392,0.6427282180786132,0.08339193403720856,0.10000001335144043,0.0,0.5296909637451171,1.0,42.9947587890625,0.72018473348387
17,1.1345045518875123,0.46593696451187133,0.019998264461755753,0.6416447114944458,0.06924580425024032,0.10000001335144043,0.0,0.5296909942626953,1.0,42.6556904296875,0.7201468313780516
18,1.1338839015960693,0.4676283400058746,0.01974289433658123,0.6407218737602234,0.05790815132856369,0.10000001335144043,0.0,0.5296909713745117,1.0,42.397654296875,0.7201808125219927
19,1.1313394832611083,0.46610959601402285,0.0201045628041029,0.640066125869751,0.05059190452098847,0.10000001335144043,0.0,0.5296909484863281,1.0,42.642896484375,0.720332236270538
